app,review_text,clean_text,rating,date,helpful_votes,word_count,is_freshness_related,dominant_topic,theme,month
zepto,"The help section is useless. i got damaged goods so i selected it. it asked for a photo after i click one, the apps either freeze or restarts. tried multiple times",the help section is useless i got damaged goods so i selected it it asked for a photo after i click one the apps either freeze or restarts tried multiple times,1,2026-08-12 16:19:22,0,31,TRUE,2,Damaged + Refund Friction,2026-08
zepto,zepto deteriorating product quality day by day.. they don't work on feedback. they deliver STALE products. bad smelly and rotten food items. don't play with your health guys... I truly believe they have the worst and most pathetic storage system.. they keep inventory for a long time and deliver the stale food items... compare their quality with blinkit.. fast service doesn't mean you are allowed to deliver the worst quality of eatables. Pathetic I must say.. I had enough now no more orders now,zepto deteriorating product quality day by day they don t work on feedback they deliver stale products bad smelly and rotten food items don t play with your health guys i truly believe they have the worst and most pathetic storage system they keep inventory for a long time and deliver the stale food items compare their quality with blinkit fast service doesn t mean you are allowed to deliver the worst quality of eatables pathetic i must say i had enough now no more orders now,1,2026-08-12 15:29:34,0,84,TRUE,3,Wrong/Missing/Rotten Items,2026-08
zepto,"after giving me 5 torn or opened product when I raised my problem with proof this is the response No one should install this app waste of 💰 We the condition of the item delivered. We’ve carefully reviewed the delivery images associated with your order and can confirm that the product was handed over in intact condition. Based on this verification, we regret to inform you that we will not be able to process your request further. Thank you for your understanding",after giving me 5 torn or opened product when i raised my problem with proof this is the response no one should install this app waste of we the condition of the item delivered we ve carefully reviewed the delivery images associated with your order and can confirm that the product was handed over in intact condition based on this verification we regret to inform you that we will not be able to process your request further thank you for your understanding,1,2026-08-12 14:21:48,0,82,TRUE,2,Damaged + Refund Friction,2026-08
zepto,quality of vegitable item is not good,quality of vegitable item is not good,1,2026-08-12 14:04:34,0,7,TRUE,6,Wrong Item + Refund,2026-08
zepto,"For the first time I used zepto and had a very bad experience. I received a torned packaging of a product I ordered which was prepaid and when I raised the issue, the refund was denied with no explanation. Finally when I mailed them I received a very bad explanation. There's no phone no. provided that I can talk to or anything that I can do regarding this issue. Worst customer support experience ever.",for the first time i used zepto and had a very bad experience i received a torned packaging of a product i ordered which was prepaid and when i raised the issue the refund was denied with no explanation finally when i mailed them i received a very bad explanation there s no phone no provided that i can talk to or anything that i can do regarding this issue worst customer support experience ever,1,2026-08-12 13:29:25,0,74,TRUE,0,Support/Complaint Friction,2026-08
zepto,worst delivery app ever sent expired product twice wont take return no customer support number staff is absolutely useless and dumb,worst delivery app ever sent expired product twice wont take return no customer support number staff is absolutely useless and dumb,1,2026-08-12 13:16:06,0,21,TRUE,1,Expired Packaged Goods,2026-08
zepto,"​I have used Zepto multiple times, and I am extremely disappointed with their service On multiple occasions now they have delivered the completely wrong products to my address When you need groceries urgently getting the wrong items and then dealing with their customer support for refunds or replacements is just a massive headache ​It clearly shows a huge lack of quality control in their packing and delivery process Will be switching to a more reliable service Do not recommend.",i have used zepto multiple times and i am extremely disappointed with their service on multiple occasions now they have delivered the completely wrong products to my address when you need groceries urgently getting the wrong items and then dealing with their customer support for refunds or replacements is just a massive headache it clearly shows a huge lack of quality control in their packing and delivery process will be switching to a more reliable service do not recommend,1,2026-08-12 11:40:24,0,79,TRUE,3,Wrong/Missing/Rotten Items,2026-08
zepto,one of the worst experience I received a damaged product n wasn't able to return it,one of the worst experience i received a damaged product n wasn t able to return it,1,2026-08-12 11:05:29,0,16,TRUE,2,Damaged + Refund Friction,2026-08
zepto,Received rotten vegetables and fruits. Sometimes things are damaged also.,received rotten vegetables and fruits sometimes things are damaged also,1,2026-08-12 09:59:13,0,10,TRUE,4,Produce Spoilage,2026-08
zepto,"The customer support is becoming pathetic for the refund request for one of last orders with Yojana eggs. The eggs were broken, leaked in the carton with fungus on the back side of the egg carton. There were a few cockroaches inside the egg carton. The condition of the eggs were almost rotten and still no positive response from support via email or app. I am discontinuing Zepto due to the worst customer support.",the customer support is becoming pathetic for the refund request for one of last orders with yojana eggs the eggs were broken leaked in the carton with fungus on the back side of the egg carton there were a few cockroaches inside the egg carton the condition of the eggs were almost rotten and still no positive response from support via email or app i am discontinuing zepto due to the worst customer support,1,2026-08-12 08:59:38,0,74,TRUE,0,Support/Complaint Friction,2026-08
zepto,"edit wow shittiest app I ordered usb and I recieved diff one so I tried to return but pics op won't work only. I ordered chana jor chaat from zepto and they just gave me chana jor ,the toppings & everything werent included in it but the description said served with tomatoes coriander & what not after I raised an issue customer exec said sorry mam we can't do anything Looting our money for this? they said zepto makes sure to double check the products quality oh is this the way you DOUBLE CHECK ?",edit wow shittiest app i ordered usb and i recieved diff one so i tried to return but pics op won t work only i ordered chana jor chaat from zepto and they just gave me chana jor the toppings everything werent included in it but the description said served with tomatoes coriander what not after i raised an issue customer exec said sorry mam we can t do anything looting our money for this they said zepto makes sure to double check the products quality oh is this the way you double check,1,2026-08-12 08:55:31,3,95,TRUE,5,Expired/Damaged Products (general),2026-08
zepto,"waste this app .“Whenever I order two milk packets, you are repeatedly delivering expired packets. This has happened four times already. How can this keep happening? It is completely unacceptable to send expired products repeatedly. Please take this issue seriously and provide a proper replacement or refund",waste this app whenever i order two milk packets you are repeatedly delivering expired packets this has happened four times already how can this keep happening it is completely unacceptable to send expired products repeatedly please take this issue seriously and provide a proper replacement or refund,1,2026-08-12 06:26:24,0,47,TRUE,1,Expired Packaged Goods,2026-08
zepto,"delivering the near to expiry date , or expired product included mainly milk product. not not making refund for that particular product .",delivering the near to expiry date or expired product included mainly milk product not not making refund for that particular product,1,2026-08-12 06:04:31,0,23,TRUE,7,Dairy/Perishable Spoilage,2026-08
zepto,"I’ve repeatedly received products that are in poor condition, along with packaging that looks extremely old, dirty, and poorly handled. What’s even more frustrating is that when I try to return a product, I sometimes receive a different product instead of the correct replacement.",i ve repeatedly received products that are in poor condition along with packaging that looks extremely old dirty and poorly handled what s even more frustrating is that when i try to return a product i sometimes receive a different product instead of the correct replacement,1,2026-08-12 04:45:29,0,44,TRUE,2,Damaged + Refund Friction,2026-08
zepto,ismein Na Koi chat ka option hai kharab Saman Dekhe kuch response Nahin Hai ismein kya ghatiya Company hai pata nahin Itna Ghati company Hota pata nahin karne wala refund Kabhi option Nahin Hai main customer support Mein Nahin Hai bekar quality ka saman bhejta hai ye zepto,ismein na koi chat ka option hai kharab saman dekhe kuch response nahin hai ismein kya ghatiya company hai pata nahin itna ghati company hota pata nahin karne wala refund kabhi option nahin hai main customer support mein nahin hai bekar quality ka saman bhejta hai ye zepto,1,2026-08-12 03:16:47,0,48,TRUE,6,Wrong Item + Refund,2026-08
zepto,"worst app experience and customer support. app quits after clicking photo for submitting order issue. delivered one different item and delivery person said entire order has to be canceled but cant return 1 wrong item that is delivered. even product quality is also very bad. delivered rotten tender coconuts and unable to claim refund. other apps like blinkit, instamart are far better",worst app experience and customer support app quits after clicking photo for submitting order issue delivered one different item and delivery person said entire order has to be canceled but cant return 1 wrong item that is delivered even product quality is also very bad delivered rotten tender coconuts and unable to claim refund other apps like blinkit instamart are far better,1,2026-08-11 23:44:22,0,62,TRUE,6,Wrong Item + Refund,2026-08
zepto,Never buy vegetables from zepto. pathetic,never buy vegetables from zepto pathetic,1,2026-08-11 22:18:42,0,6,TRUE,4,Produce Spoilage,2026-08
zepto,such a worst grocery shopping app there is not costomer support team no one is there to listen and they srnd missing expired and damaged products always,such a worst grocery shopping app there is not costomer support team no one is there to listen and they srnd missing expired and damaged products always,1,2026-08-11 17:21:48,0,27,TRUE,5,Expired/Damaged Products (general),2026-08
zepto,I was wrong today I realize they are playing with the life of customer by providing spoiled fruits and food items,i was wrong today i realize they are playing with the life of customer by providing spoiled fruits and food items,1,2026-08-11 17:14:41,0,21,TRUE,3,Wrong/Missing/Rotten Items,2026-08
zepto,"Pathetic experience with zepto Instead of resolving a genuine product-quality issue, I had to repeatedly explain the same situation to customer support. Very poor customer service and disappointing resolution. I expected better from Zepto. Not recommended.",pathetic experience with zepto instead of resolving a genuine product quality issue i had to repeatedly explain the same situation to customer support very poor customer service and disappointing resolution i expected better from zepto not recommended,1,2026-08-11 16:17:34,0,36,TRUE,0,Support/Complaint Friction,2026-08
zepto,Pathetic return policy. They ask us to send an email even for receiving spoiled tomatoes and bananas.,pathetic return policy they ask us to send an email even for receiving spoiled tomatoes and bananas,1,2026-08-11 16:10:11,0,17,TRUE,6,Wrong Item + Refund,2026-08
zepto,"purchased the Lifelong press on July 26, 2015, but unfortunately, I did not expect such an issue from your company. The product stopped working properly within just a week of purchase. The power indicator light turns on, but the heating function does not work; consequently, I am unable to use the product. I am extremely disappointed with the product quality; I did not expect such problems from Lifelong. What is most shocking is that I lodged a complaint, yet received no response.",purchased the lifelong press on july 26 2015 but unfortunately i did not expect such an issue from your company the product stopped working properly within just a week of purchase the power indicator light turns on but the heating function does not work consequently i am unable to use the product i am extremely disappointed with the product quality i did not expect such problems from lifelong what is most shocking is that i lodged a complaint yet received no response,1,2026-08-11 13:48:56,0,82,TRUE,2,Damaged + Refund Friction,2026-08
zepto,they deliver rotten and ready to return or refund. Pathetic repsonce also from care just doing copy past. I already sent mail but again in reply they are asking to to send not seen such irresponsible and looping without solutions to customer.,they deliver rotten and ready to return or refund pathetic repsonce also from care just doing copy past i already sent mail but again in reply they are asking to to send not seen such irresponsible and looping without solutions to customer,1,2026-08-11 13:32:21,0,42,TRUE,4,Produce Spoilage,2026-08
zepto,"Do not download this at all and do not buy any goods from here because if you buy any fruits or vegetables from here, they are not fresh.We always get rotten fruits and vegetables and the bread, cakes and muffins that they give are also expired. My laptop experience has been very bad and I hate Jaipur and their entire team because they do not provide any kind of service.",do not download this at all and do not buy any goods from here because if you buy any fruits or vegetables from here they are not fresh we always get rotten fruits and vegetables and the bread cakes and muffins that they give are also expired my laptop experience has been very bad and i hate jaipur and their entire team because they do not provide any kind of service,1,2026-08-11 13:27:32,1,70,TRUE,4,Produce Spoilage,2026-08
zepto,"very bad service by zepto, they send me rotten red and yellow capsicum. with pictures when I asked for refund, they asked me to mail to customer service. After mailing , I got response from zepto that seller has sent fresh capsicum, so they are going to refund my money. I had had sent them rotten capsicum photos also still no refund. so please don't buy anything from zepto. zepto is cheating people",very bad service by zepto they send me rotten red and yellow capsicum with pictures when i asked for refund they asked me to mail to customer service after mailing i got response from zepto that seller has sent fresh capsicum so they are going to refund my money i had had sent them rotten capsicum photos also still no refund so please don t buy anything from zepto zepto is cheating people,1,2026-08-11 12:14:42,0,73,TRUE,4,Produce Spoilage,2026-08
zepto,"Such a worst app. Always delivers rotten,spoiled fruits and vegetables and once happened even with tender coconut. if we see this hear what about the ingredients they are using in cafe. such pathetic deliveries. best suggestion not to install",such a worst app always delivers rotten spoiled fruits and vegetables and once happened even with tender coconut if we see this hear what about the ingredients they are using in cafe such pathetic deliveries best suggestion not to install,1,2026-08-11 12:13:04,0,39,TRUE,4,Produce Spoilage,2026-08
zepto,No use of sharing any detail. I have done it in the past Zepto is pathetic... even after submitting the pics of rotten food items they don't address the issue and ask to drop email and on email also they completely sent to resolve the issue. Just uninstalled this pathetic app,no use of sharing any detail i have done it in the past zepto is pathetic even after submitting the pics of rotten food items they don t address the issue and ask to drop email and on email also they completely sent to resolve the issue just uninstalled this pathetic app,1,2026-08-11 10:04:38,0,51,TRUE,3,Wrong/Missing/Rotten Items,2026-08
zepto,"I had a really bad experience with Zepto Cafe. The food tasted stale, and I literally vomited after eating it. This raises serious concerns about whether proper freshness, hygiene, and safety checks are being followed. Selling potentially unhygienic food without proper quality checks is a serious concern and can put customers’ health at risk. Zepto should take this matter seriously and ensure proper food safety standards are followed.",i had a really bad experience with zepto cafe the food tasted stale and i literally vomited after eating it this raises serious concerns about whether proper freshness hygiene and safety checks are being followed selling potentially unhygienic food without proper quality checks is a serious concern and can put customers health at risk zepto should take this matter seriously and ensure proper food safety standards are followed,1,2026-08-11 07:17:42,0,68,TRUE,7,Dairy/Perishable Spoilage,2026-08
zepto,"This app has become a total scam. They're sending short quantities, delivering expired items, and providing awful customer service.",this app has become a total scam they re sending short quantities delivering expired items and providing awful customer service,1,2026-08-11 06:19:24,0,19,TRUE,3,Wrong/Missing/Rotten Items,2026-08
zepto,"""A complete waste of time. They sell garbage and refuse to fix it!"" I order online to save time, but this app just wastes it. My last delivery arrived with torn packets of milk and paneer, and the peeled corn boxes were completely ruined. The quality is a joke. I paid extra for cleaned coriander, but they sent it with all the heavy stems attached. Even worse, the cut cluster beans were packed full of rotten ends and stringy waste that should have been thrown away.",a complete waste of time they sell garbage and refuse to fix it i order online to save time but this app just wastes it my last delivery arrived with torn packets of milk and paneer and the peeled corn boxes were completely ruined the quality is a joke i paid extra for cleaned coriander but they sent it with all the heavy stems attached even worse the cut cluster beans were packed full of rotten ends and stringy waste that should have been thrown away,1,2026-08-11 05:22:50,0,86,TRUE,7,Dairy/Perishable Spoilage,2026-08
zepto,"A company with zero accountability, if you have ordered some stuff which are delivered in rotten condition. the answer which they say is ""The Seller have confirmed that the product was in proper, fresh condition at the time of dispatch. Unfortunately as the item met our freshness standards at dispatch, we wont be able to process a refund or replacement in this case"" please those who are buying first reconfirm before taking delivery, they would give rotten stuff and wont refund as well.",a company with zero accountability if you have ordered some stuff which are delivered in rotten condition the answer which they say is the seller have confirmed that the product was in proper fresh condition at the time of dispatch unfortunately as the item met our freshness standards at dispatch we wont be able to process a refund or replacement in this case please those who are buying first reconfirm before taking delivery they would give rotten stuff and wont refund as well,1,2026-08-11 05:19:29,0,83,TRUE,6,Wrong Item + Refund,2026-08
zepto,"Worst and most disappointing experience with Zepto. I received completely spoiled paneer, and the delivery person told me that it had been kept for many days and was not even stored in the fridge. This raises serious concerns about food storage and hygiene. Customers’ health should never be taken so lightly. I strongly recommend that the concerned health authorities inspect the fulfillment center and check how food products are being stored and delivered. Very disappointing service .",worst and most disappointing experience with zepto i received completely spoiled paneer and the delivery person told me that it had been kept for many days and was not even stored in the fridge this raises serious concerns about food storage and hygiene customers health should never be taken so lightly i strongly recommend that the concerned health authorities inspect the fulfillment center and check how food products are being stored and delivered very disappointing service,1,2026-08-11 05:16:27,0,77,TRUE,7,Dairy/Perishable Spoilage,2026-08
zepto,"Very bad experience The provide my very bad quality product of peanut butter which tastes and smells bad , I complained them they didn't resolve my issue not replaced my item or give me refund. My money and time wasted. Very bad service.",very bad experience the provide my very bad quality product of peanut butter which tastes and smells bad i complained them they didn t resolve my issue not replaced my item or give me refund my money and time wasted very bad service,1,2026-08-11 04:56:34,1,43,TRUE,6,Wrong Item + Refund,2026-08
zepto,the zepto care is not good they gave me wrong item and they are not taking the item and they gave me expride ice cream,the zepto care is not good they gave me wrong item and they are not taking the item and they gave me expride ice cream,1,2026-08-11 04:06:23,0,25,TRUE,6,Wrong Item + Refund,2026-08
zepto,"Received a completely melted product, and even after raising a complaint and escalating it to senior support, I received no proper resolution or response. Don’t use Zepto—one of the worst services I’ve experienced. Providing products in such poor condition is unacceptable. Zepto is seriously playing with customers’ health and safety.",received a completely melted product and even after raising a complaint and escalating it to senior support i received no proper resolution or response don t use zepto one of the worst services i ve experienced providing products in such poor condition is unacceptable zepto is seriously playing with customers health and safety,1,2026-08-11 03:15:46,0,50,TRUE,5,Expired/Damaged Products (general),2026-08
zepto,QUILRITRQ01224 rotten vegitable with live crawling insects delivered.,quilritrq01224 rotten vegitable with live crawling insects delivered,1,2026-08-11 02:51:14,0,8,TRUE,4,Produce Spoilage,2026-08
zepto,"worst app for grocery buy, people purchase from here on their own risk cause once sold zepto won't take back /replace/exchange, even after delivering a expired product (tulsi leaves),they don't agree to take it back or exchange worth rupees 12,zepto will take an excuse of seller verification was ok, zepto and seller so close chemistry that zepto totally ignore customer like me and we loose money for their drama, worst app ever better go to other grocery apps ,they are far better",worst app for grocery buy people purchase from here on their own risk cause once sold zepto won t take back replace exchange even after delivering a expired product tulsi leaves they don t agree to take it back or exchange worth rupees 12 zepto will take an excuse of seller verification was ok zepto and seller so close chemistry that zepto totally ignore customer like me and we loose money for their drama worst app ever better go to other grocery apps they are far better,1,2026-08-10 20:41:53,0,82,TRUE,1,Expired Packaged Goods,2026-08
zepto,bad quality product seller. and cheats on dairy products,bad quality product seller and cheats on dairy products,1,2026-08-10 19:33:53,0,9,TRUE,5,Expired/Damaged Products (general),2026-08
zepto,They are delivering rotten product and mentioning no return policy,they are delivering rotten product and mentioning no return policy,1,2026-08-10 16:33:20,0,10,TRUE,2,Damaged + Refund Friction,2026-08
zepto,they sent me expired items,they sent me expired items,1,2026-08-10 16:23:35,0,5,TRUE,1,Expired Packaged Goods,2026-08
zepto,"scamming with wrong items, damaged items,expired items and delay in delivery",scamming with wrong items damaged items expired items and delay in delivery,1,2026-08-10 15:06:26,0,11,TRUE,3,Wrong/Missing/Rotten Items,2026-08
zepto,the worst app it does not give refund on damaged product. it only have e mail system which only says that the product is good before sending to you.,the worst app it does not give refund on damaged product it only have e mail system which only says that the product is good before sending to you,1,2026-08-10 14:58:38,0,29,TRUE,2,Damaged + Refund Friction,2026-08
zepto,try to improve your quality of product,try to improve your quality of product,2,2026-08-10 14:41:15,0,7,TRUE,2,Damaged + Refund Friction,2026-08
zepto,"Zepto ki non-return policy ekdum bakwaas aur customer ke saath unfair hai. Damaged product bhejna aapki galti hai, lekin us damaged product ka solution na dena bhi customer ki hi problem bana di? Wah, kya logic hai! 🤦🏻‍♀️ Product order karte waqt paise turant le loge, delivery bhi turant kar doge, lekin jab customer ko damaged maal milta hai to return/refund ke naam par policy dikha kar haath khade kar doge. Customer koi kachra kharidne ke liye paise nahi deta.",zepto ki non return policy ekdum bakwaas aur customer ke saath unfair hai damaged product bhejna aapki galti hai lekin us damaged product ka solution na dena bhi customer ki hi problem bana di wah kya logic hai product order karte waqt paise turant le loge delivery bhi turant kar doge lekin jab customer ko damaged maal milta hai to return refund ke naam par policy dikha kar haath khade kar doge customer koi kachra kharidne ke liye paise nahi deta,1,2026-08-10 14:27:56,0,80,TRUE,2,Damaged + Refund Friction,2026-08
zepto,very bad i got damaged product delivered and not even giving proper response not even a replacement is provided very bad experience very bad executives never order from this app better to order from blinkit or instamarr,very bad i got damaged product delivered and not even giving proper response not even a replacement is provided very bad experience very bad executives never order from this app better to order from blinkit or instamarr,1,2026-08-10 13:17:23,0,37,TRUE,2,Damaged + Refund Friction,2026-08
zepto,"Bad experience, I ordered drumstick and chocolate icecream instead I got rotten drumstick, liquid chocolate (fully melted icecream), they're not ready to take back the bad quality products but their solution is a MakeMyTrip coupon. I don't know how to cook drumstick sambhar with MakeMyTrip coupon. May be coupon of their competitor brands who deliver better is the right compensation.",bad experience i ordered drumstick and chocolate icecream instead i got rotten drumstick liquid chocolate fully melted icecream they re not ready to take back the bad quality products but their solution is a makemytrip coupon i don t know how to cook drumstick sambhar with makemytrip coupon may be coupon of their competitor brands who deliver better is the right compensation,1,2026-08-10 12:04:15,0,60,TRUE,5,Expired/Damaged Products (general),2026-08
zepto,twice my order was gone wrong. Once I ordered batter all half was leaked out whn I asked for refund or exchange thy denied. today I ordered more than 2k groceries in tat 4packet milk was there oly 3 was given again whn I raised request thy denied. dono how much more thy will loot ppl,twice my order was gone wrong once i ordered batter all half was leaked out whn i asked for refund or exchange thy denied today i ordered more than 2k groceries in tat 4packet milk was there oly 3 was given again whn i raised request thy denied dono how much more thy will loot ppl,1,2026-08-10 11:41:44,0,56,TRUE,7,Dairy/Perishable Spoilage,2026-08
zepto,If customers start weighing the product like vegetables always find less quantity.,if customers start weighing the product like vegetables always find less quantity,1,2026-08-10 10:47:54,0,12,TRUE,4,Produce Spoilage,2026-08
zepto,"Do not use this app for your safety, they are giving fake products with branded packaging. You can research yourself and find out. Be cautious and alert for your health and safety.",do not use this app for your safety they are giving fake products with branded packaging you can research yourself and find out be cautious and alert for your health and safety,1,2026-08-10 08:35:05,0,32,TRUE,5,Expired/Damaged Products (general),2026-08
zepto,"Very bad app, its return policy is the worst. They never give money back directly, they just trap your money later, and what kind of quality is this? 😡",very bad app its return policy is the worst they never give money back directly they just trap your money later and what kind of quality is this,1,2026-08-10 04:10:38,0,29,TRUE,6,Wrong Item + Refund,2026-08
zepto,vegetable is not of good quality,vegetable is not of good quality,1,2026-08-10 03:03:33,0,6,TRUE,4,Produce Spoilage,2026-08
zepto,"Never resolves the issue, Every time I order the vegetables I will get bad quality vegetables, which makes me feel like we are nothing to zepto, even, we cannot connect to zepto support.",never resolves the issue every time i order the vegetables i will get bad quality vegetables which makes me feel like we are nothing to zepto even we cannot connect to zepto support,1,2026-08-10 03:00:16,0,33,TRUE,4,Produce Spoilage,2026-08
zepto,"i received a damaged product, while placing a complaint, the app won't accept the photo and would again restart the app, how am I supposed to get repaid for what happened...it had pasta and some amount has reduced because of the damage, kindly help regarding this .... at your customer service, when I upload photo, it's getting restarted and the complaint is not getting post",i received a damaged product while placing a complaint the app won t accept the photo and would again restart the app how am i supposed to get repaid for what happened it had pasta and some amount has reduced because of the damage kindly help regarding this at your customer service when i upload photo it s getting restarted and the complaint is not getting post,1,2026-08-09 22:59:37,0,65,TRUE,2,Damaged + Refund Friction,2026-08
zepto,"such a worst app no support customer,poor quality and also I will ask for return this item the customer support was hold my account no reply in my mail it's a worst app money theif app delivery charges, packing charges late night charges what not everything will chargers in the customer",such a worst app no support customer poor quality and also i will ask for return this item the customer support was hold my account no reply in my mail it s a worst app money theif app delivery charges packing charges late night charges what not everything will chargers in the customer,1,2026-08-09 19:49:02,0,51,TRUE,0,Support/Complaint Friction,2026-08
zepto,"worst ever app kabhi galat product bhej deta hai kabhi , kabhi damaged product bhej dega kabhi khudse hi order cancel kar dega kyu ki driver ka Mann nhi hota hai seriously worst app hai ek dum ka bhot Hi ganda app like mene return ke dala product toh return bhi nhi le raha hai khudne chiz galat bheji and khud ko sorry bhi nhi bolna hai worst app don't download it I'm also deleting it paise zyda lag jayenge but iss app kuch order mat karo",worst ever app kabhi galat product bhej deta hai kabhi kabhi damaged product bhej dega kabhi khudse hi order cancel kar dega kyu ki driver ka mann nhi hota hai seriously worst app hai ek dum ka bhot hi ganda app like mene return ke dala product toh return bhi nhi le raha hai khudne chiz galat bheji and khud ko sorry bhi nhi bolna hai worst app don t download it i m also deleting it paise zyda lag jayenge but iss app kuch order mat karo,1,2026-08-09 16:04:27,0,87,TRUE,2,Damaged + Refund Friction,2026-08
zepto,"⚠️ Very disappointing experience with Zepto. I ordered paneer on 3 Aug 2026. It was manufactured on 30 July and had an expiry date of 13 Sept. I opened it on 9 Aug to consume it, and it was already spoiled with a strong foul smell. Zepto refused to help because I didn't report it on the delivery day. How can a customer know that a sealed food product is spoiled when it is within its stated expiry date? This is a serious food-quality and safety concern.",very disappointing experience with zepto i ordered paneer on 3 aug 2026 it was manufactured on 30 july and had an expiry date of 13 sept i opened it on 9 aug to consume it and it was already spoiled with a strong foul smell zepto refused to help because i didn t report it on the delivery day how can a customer know that a sealed food product is spoiled when it is within its stated expiry date this is a serious food quality and safety concern,1,2026-08-09 15:59:49,0,87,TRUE,7,Dairy/Perishable Spoilage,2026-08
zepto,zero star given worst coustomer care.. expiry product they are sending,zero star given worst coustomer care expiry product they are sending,1,2026-08-09 15:30:17,0,11,TRUE,7,Dairy/Perishable Spoilage,2026-08
zepto,zepto should keep maintain the quality of products.. now they are sending rotten product and not taking back that... seriously this is very disappointing for customer...,zepto should keep maintain the quality of products now they are sending rotten product and not taking back that seriously this is very disappointing for customer,1,2026-08-09 15:08:34,2,26,TRUE,5,Expired/Damaged Products (general),2026-08
zepto,"This is Cheap application, they send you wrong, different items and of poor quality and then do a FAKE DRAMA of new ONE SUPPORT EMAIL which is not at all supportive rather their customer care send formatted mails and on call they say we CAN'T do anything, it's just for feedback. They are just eating PEOPLE'S MONEY unnecessarily. Such a Disgusting, cheap and Pathetic App this Zepto is. Uninstalling it right away and I wish they have to pay each penny for the amount they are Eating everyday😡",this is cheap application they send you wrong different items and of poor quality and then do a fake drama of new one support email which is not at all supportive rather their customer care send formatted mails and on call they say we can t do anything it s just for feedback they are just eating people s money unnecessarily such a disgusting cheap and pathetic app this zepto is uninstalling it right away and i wish they have to pay each penny for the amount they are eating everyday,1,2026-08-09 14:54:55,0,88,TRUE,3,Wrong/Missing/Rotten Items,2026-08
zepto,"very very bad i don't even think that, because I ordered Bluetooth headphone, they delivered damaged product not a single time this is 3rd rime....",very very bad i don t even think that because i ordered bluetooth headphone they delivered damaged product not a single time this is 3rd rime,1,2026-08-09 14:51:33,0,25,TRUE,2,Damaged + Refund Friction,2026-08
zepto,"worst app ever to get the groceries. ordered eggs, and received about to expire product, asked for exchange, then received already expired product. then asked for return and all together spent whole day just for few eggs which is still not received and the money credited after 4 days. hence uninstalled the app",worst app ever to get the groceries ordered eggs and received about to expire product asked for exchange then received already expired product then asked for return and all together spent whole day just for few eggs which is still not received and the money credited after 4 days hence uninstalled the app,1,2026-08-09 14:29:54,0,53,TRUE,2,Damaged + Refund Friction,2026-08
zepto,"Every order has some issue, either an item will be missing, incorrect or damaged. And the worst part of all, the customer support is unbelievably useless, hopeless and shameless. No refund or compensation for any mistake on Zeptos end, they're making money by cheating customers by collecting the entire order amount and not providing any resolution on the items which are damaged/missing or wrongly sent by them.",every order has some issue either an item will be missing incorrect or damaged and the worst part of all the customer support is unbelievably useless hopeless and shameless no refund or compensation for any mistake on zeptos end they re making money by cheating customers by collecting the entire order amount and not providing any resolution on the items which are damaged missing or wrongly sent by them,1,2026-08-09 14:18:26,0,67,TRUE,6,Wrong Item + Refund,2026-08
zepto,"Zepta will send expiry roducts, after receiving they will neither return nor refund. No help from customer care, only they will chat, after that they will decline. Totally big fraud app.",zepta will send expiry roducts after receiving they will neither return nor refund no help from customer care only they will chat after that they will decline totally big fraud app,1,2026-08-09 14:04:57,0,31,TRUE,0,Support/Complaint Friction,2026-08
zepto,Zero customer support. No resolution for problem when item you received were damaged. Didn't even try talking but just asked me to send them an email which will go to a bot anyway with no resolution.,zero customer support no resolution for problem when item you received were damaged didn t even try talking but just asked me to send them an email which will go to a bot anyway with no resolution,1,2026-08-09 13:45:20,0,36,TRUE,6,Wrong Item + Refund,2026-08
zepto,damaged and expired products.thank you zepto,damaged and expired products thank you zepto,1,2026-08-09 12:53:14,0,6,TRUE,1,Expired Packaged Goods,2026-08
zepto,"consistently expired product selling, no customer support.",consistently expired product selling no customer support,1,2026-08-09 12:29:34,0,7,TRUE,1,Expired Packaged Goods,2026-08
zepto,"Fraud app, selling stale and mould bread and not listening to complain",fraud app selling stale and mould bread and not listening to complain,1,2026-08-09 11:28:07,0,12,TRUE,4,Produce Spoilage,2026-08
zepto,orders never arrive on time and their products are always damaged and the quality is really bad .,orders never arrive on time and their products are always damaged and the quality is really bad,1,2026-08-09 10:59:43,0,18,TRUE,5,Expired/Damaged Products (general),2026-08
zepto,"Sending nearing expiry item and refusing to return or replace, avoid this app.",sending nearing expiry item and refusing to return or replace avoid this app,1,2026-08-09 10:55:31,0,13,TRUE,6,Wrong Item + Refund,2026-08
zepto,kuchh bhi broken item rotten vegetable curded milk bhej denge phir wapas nahi karte. Sabse ganda plateform for online purchase. Customer service k naam pe 00 zero,kuchh bhi broken item rotten vegetable curded milk bhej denge phir wapas nahi karte sabse ganda plateform for online purchase customer service k naam pe 00 zero,1,2026-08-09 10:22:24,0,27,TRUE,6,Wrong Item + Refund,2026-08
